transaction_id,date,merchant,amount,category,accounting_code,accounting_type,tax_deductible,department,extraction_confidence
TXN-03130,2024-08-28,Hilton Hotels,400.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-03131,2024-05-04,Marriott Hotels,800.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Marketing,0.8999999999999999
TXN-03132,2024-07-13,Delta Airlines,280.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-03133,2024-03-26,Xero,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Engineering,0.95
TXN-03134,2025-01-09,Starbucks,7.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Marketing,0.8999999999999999
TXN-03135,2024-10-15,Ubereats,100.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Marketing,0.95
TXN-03136,2024-05-03,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Sales,0.8799999999999999
TXN-03137,2024-03-09,Airbnb,150.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-03138,2025-03-10,Office Depot,350.0,Office Supplies,6100,Operating Expense - Office,Yes,Operations,0.8999999999999999
TXN-03139,2024-09-08,Amazon,2499.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.8999999999999999
TXN-03140,2025-01-11,Stripe,100.0,Software - Payments,6350,Operating Expense - Technology,Yes,HR,0.95
TXN-03141,2024-04-27,Office Depot,350.0,Office Supplies,6100,Operating Expense - Office,Yes,Engineering,0.95
TXN-03142,2024-12-28,Accenture,35000.0,Professional Services,6700,Operating Expense - Services,Yes,Operations,0.8999999999999999
TXN-03143,2024-07-24,Microsoft Azure,1500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Engineering,0.8799999999999999
TXN-03144,2024-11-08,Xero,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-03145,2025-03-21,Aws,2341.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Marketing,0.8999999999999999
TXN-03146,2024-07-26,Doordash,25.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Engineering,0.8999999999999999
TXN-03147,2025-03-07,Doordash,200.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.8999999999999999
TXN-03148,2024-05-13,Facebook Ads,2000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Engineering,0.8999999999999999
TXN-03149,2024-01-24,Amazon Business,500.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.95
TXN-03150,2024-04-18,Dell,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-03151,2025-03-21,Linkedin Ads,2500.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Operations,0.95
TXN-03152,2025-01-20,Aws,2341.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Engineering,0.95
TXN-03153,2024-10-04,Linkedin Ads,400.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Finance,0.8999999999999999
TXN-03154,2024-01-11,Lawdepot,2500.0,Legal Services,6710,Operating Expense - Services,Yes,HR,0.8999999999999999
TXN-03155,2024-06-23,Lenovo,1000.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),HR,0.95
TXN-03156,2024-04-08,At&T,150.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Operations,0.8999999999999999
TXN-03157,2025-02-17,Ubereats,100.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.95
TXN-03158,2024-09-29,Fedex,300.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Engineering,0.93
TXN-03159,2024-02-25,Datadog,3000.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,Sales,0.8999999999999999
TXN-03160,2024-09-06,Ups,120.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Engineering,0.8999999999999999
TXN-03161,2024-07-31,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.95
TXN-03162,2024-05-03,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Finance,0.8999999999999999
TXN-03163,2024-05-17,Mckinsey,30000.0,Professional Services,6700,Operating Expense - Services,Yes,HR,0.95
TXN-03164,2025-02-09,Doordash,25.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.8999999999999999
TXN-03165,2024-05-10,Google Ads,500.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Marketing,0.8999999999999999
TXN-03166,2024-06-24,Deloitte,50000.0,Professional Services,6700,Operating Expense - Services,Yes,Operations,0.8999999999999999
TXN-03167,2024-04-20,Amazon Business,500.0,Office Supplies,6100,Operating Expense - Office,Yes,Engineering,0.8999999999999999
TXN-03168,2024-12-13,Time Warner,180.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Marketing,0.95
TXN-03169,2024-03-03,Delta Airlines,280.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,HR,0.8799999999999999
TXN-03170,2024-08-06,Ikea,600.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Operations,0.8999999999999999
TXN-03171,2024-06-12,At&T,300.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Operations,0.8999999999999999
TXN-03172,2024-03-24,Accenture Inc,35000.0,Professional Services,6700,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-03173,2024-05-12,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Sales,0.8999999999999999
TXN-03174,2025-03-15,Microsoft Azure,3000.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Marketing,0.8999999999999999
TXN-03175,2024-08-27,Dhl,150.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Marketing,0.93
TXN-03176,2024-03-13,United Airlines,450.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Engineering,0.95
TXN-03177,2024-08-10,Ubereats,45.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.95
TXN-03178,2024-08-26,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Marketing,0.8999999999999999
TXN-03179,2024-10-14,Stripe,1250.0,Software - Payments,6350,Operating Expense - Technology,Yes,Engineering,0.8999999999999999
TXN-03180,2024-08-09,Dhl,150.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Operations,0.95
TXN-03181,2024-12-03,Lawdepot,200.0,Legal Services,6710,Operating Expense - Services,Yes,Marketing,0.8999999999999999
TXN-03182,2024-12-22,Stripe,2500.0,Software - Payments,6350,Operating Expense - Technology,Yes,Operations,0.8999999999999999
TXN-03183,2024-08-07,Starbucks,15.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.95
TXN-03184,2024-08-18,Hilton Hotels,220.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Engineering,0.8799999999999999
TXN-03185,2025-01-15,Twilio,500.0,Software - Communications,6340,Operating Expense - Technology,Yes,HR,0.8999999999999999
TXN-03186,2024-07-11,Chipotle,15.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.95
TXN-03187,2025-01-09,At&T,150.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Marketing,0.95
TXN-03188,2024-05-24,Delta Airlines,1400.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Engineering,0.93
TXN-03189,2024-05-03,Datadog,3000.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,Engineering,0.95
TXN-03190,2025-01-20,Github,500.0,Software - Development,6360,Operating Expense - Technology,Yes,Engineering,0.8999999999999999
TXN-03191,2024-01-02,Comcast,120.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Engineering,0.8999999999999999
TXN-03192,2024-12-22,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Engineering,0.8999999999999999
TXN-03193,2024-11-01,Amazon,599.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-03194,2025-03-22,Fedex,20.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,HR,0.8999999999999999
TXN-03195,2024-10-01,Southwest Airlines,650.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Sales,0.93
TXN-03196,2024-09-28,Google Cloud,4000.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Sales,0.8999999999999999
TXN-03197,2024-05-15,Restaurants.Com,150.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.95
TXN-03198,2024-09-15,Dell,2500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-03199,2024-06-06,Time Warner,100.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,HR,0.8999999999999999
TXN-03200,2024-09-14,Grubhub,50.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),HR,0.95
TXN-03201,2025-01-05,Chipotle,15.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Engineering,0.8999999999999999
TXN-03202,2024-02-12,Facebook Ads,4000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Operations,0.8799999999999999
TXN-03203,2025-01-05,Lyft,40.0,Travel - Ground,6410,Operating Expense - Travel,Yes,Sales,0.8999999999999999
TXN-03204,2024-05-23,Pwc,20000.0,Professional Services,6700,Operating Expense - Services,Yes,HR,0.95
TXN-03205,2024-01-09,Microsoft Azure,800.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Marketing,0.8999999999999999
TXN-03206,2024-04-29,Amazon,299.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.8999999999999999
TXN-03207,2024-10-06,Stripe,2500.0,Software - Payments,6350,Operating Expense - Technology,Yes,Marketing,0.95
TXN-03208,2024-12-12,Lyft,40.0,Travel - Ground,6410,Operating Expense - Travel,Yes,Engineering,0.8999999999999999
TXN-03209,2025-02-04,Quickbooks,600.0,Accounting Software,6720,Operating Expense - Services,Yes,Operations,0.93
TXN-03210,2024-05-31,Pwc,20000.0,Professional Services,6700,Operating Expense - Services,Yes,Operations,0.8999999999999999
TXN-03211,2024-04-15,United Airlines,850.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Finance,0.8999999999999999
TXN-03212,2024-07-21,Datadog,400.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,Sales,0.8999999999999999
TXN-03213,2024-07-24,Southwest Airlines,350.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-03214,2024-09-16,American Airlines,950.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Marketing,0.8999999999999999
TXN-03215,2024-01-26,Apple,1999.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-03216,2024-07-12,Datadog,3000.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,HR,0.8799999999999999
TXN-03217,2024-09-05,Ubereats,20.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.95
TXN-03218,2024-11-19,Herman Miller Inc,1200.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Marketing,0.95
TXN-03219,2024-02-27,Zoom,299.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,Engineering,0.95
TXN-03220,2024-12-02,Dell,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.8999999999999999
TXN-03221,2024-04-07,Fedex,500.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Engineering,0.8999999999999999
TXN-03222,2025-02-23,Office Depot,350.0,Office Supplies,6100,Operating Expense - Office,Yes,Operations,0.8999999999999999
TXN-03223,2024-07-12,Pwc,20000.0,Professional Services,6700,Operating Expense - Services,Yes,Operations,0.8999999999999999
TXN-03224,2024-08-27,Quickbooks,120.0,Accounting Software,6720,Operating Expense - Services,Yes,HR,0.8999999999999999
TXN-03225,2024-03-31,Hubspot,50.0,Marketing - Software,6810,Operating Expense - Marketing,Yes,HR,0.95
TXN-03226,2024-05-01,Zoom,599.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,HR,0.95
TXN-03227,2024-08-17,Doordash,200.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.8999999999999999
TXN-03228,2024-05-04,Google Cloud,1850.0,Software - Cloud,6310,Operating Expense - Technology,Yes,HR,0.8999999999999999
TXN-03229,2024-05-24,Mckinsey,6000.0,Professional Services,6700,Operating Expense - Services,Yes,Finance,0.95
TXN-03230,2024-04-08,Airbnb,600.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,HR,0.8999999999999999
TXN-03231,2024-01-17,Ups,50.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Marketing,0.8999999999999999
TXN-03232,2024-01-01,Comcast,200.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Marketing,0.8999999999999999
TXN-03233,2024-11-06,Starbucks,10.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Marketing,0.8999999999999999
TXN-03234,2024-05-31,At&T,150.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Marketing,0.95
TXN-03235,2025-03-27,Mckinsey,15000.0,Professional Services,6700,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-03236,2025-03-12,Ikea,300.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Marketing,0.93
TXN-03237,2024-06-16,Apple,1999.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-03238,2024-05-21,Salesforce,600.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,Sales,0.8999999999999999
TXN-03239,2024-11-22,United Airlines,1200.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Sales,0.8999999999999999
TXN-03240,2024-11-16,Southwest Airlines,350.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Engineering,0.8799999999999999
TXN-03241,2024-04-04,Starbucks,10.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.8999999999999999
TXN-03242,2025-03-01,Linkedin Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Sales,0.95
TXN-03243,2024-05-03,Deloitte,50000.0,Professional Services,6700,Operating Expense - Services,Yes,HR,0.95
TXN-03244,2024-03-03,Quickbooks Inc,120.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-03245,2024-10-30,Herman Miller,1200.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),HR,0.8999999999999999
TXN-03246,2024-01-22,Amazon,99.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-03247,2024-08-27,Ikea,600.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),HR,0.8999999999999999
TXN-03248,2025-03-16,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Sales,0.8999999999999999
TXN-03249,2024-04-24,Steelcase,1000.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Marketing,0.8999999999999999
TXN-03250,2025-01-18,Lenovo,2000.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-03251,2024-11-19,Lenovo,2000.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.8999999999999999
TXN-03252,2024-05-22,Mckinsey,60000.0,Professional Services,6700,Operating Expense - Services,Yes,Marketing,0.8999999999999999
TXN-03253,2024-03-28,Best Buy,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-03254,2024-05-24,Restaurants.Com,150.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.8999999999999999
TXN-03255,2024-06-01,Stripe,500.0,Software - Payments,6350,Operating Expense - Technology,Yes,HR,0.95
TXN-03256,2024-10-11,Southwest Airlines,650.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Marketing,0.8999999999999999
TXN-03257,2025-03-10,Stripe,500.0,Software - Payments,6350,Operating Expense - Technology,Yes,HR,0.8999999999999999
TXN-03258,2025-01-27,Github,231.0,Software - Development,6360,Operating Expense - Technology,Yes,HR,0.8999999999999999
TXN-03259,2024-03-10,Xero,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Finance,0.8999999999999999
TXN-03260,2024-07-17,Lenovo,400.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-03261,2024-11-17,Quickbooks,300.0,Accounting Software,6720,Operating Expense - Services,Yes,Finance,0.8999999999999999
TXN-03262,2024-11-15,Lyft,60.0,Travel - Ground,6410,Operating Expense - Travel,Yes,HR,0.8999999999999999
TXN-03263,2024-06-21,Delta Airlines,1400.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-03264,2024-10-21,United Airlines,450.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,HR,0.93
TXN-03265,2024-01-24,Best Buy,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-03266,2024-09-26,Amazon Business,250.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.8799999999999999
TXN-03267,2024-12-28,Time Warner,60.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Operations,0.8999999999999999
TXN-03268,2024-09-01,Github,21.0,Software - Development,6360,Operating Expense - Technology,Yes,Operations,0.95
TXN-03269,2025-03-02,Facebook Ads,4000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,HR,0.95
TXN-03270,2024-04-06,Marriott Hotels,250.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Sales,0.95
TXN-03271,2025-02-15,Linkedin Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,HR,0.8999999999999999
TXN-03272,2024-03-25,Accenture,3000.0,Professional Services,6700,Operating Expense - Services,Yes,Finance,0.95
TXN-03273,2024-11-10,Google Cloud,4000.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Engineering,0.8999999999999999
TXN-03274,2025-02-08,Ikea,600.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Sales,0.8999999999999999
TXN-03275,2024-08-01,Lyft,22.0,Travel - Ground,6410,Operating Expense - Travel,Yes,Engineering,0.8999999999999999
TXN-03276,2024-07-02,Datadog,800.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,Finance,0.95
TXN-03277,2024-07-04,Xero,400.0,Accounting Software,6720,Operating Expense - Services,Yes,Marketing,0.8999999999999999
TXN-03278,2024-06-06,Quickbooks,120.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-03279,2024-09-29,Xero,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Marketing,0.8999999999999999
TXN-03280,2025-03-03,Google Cloud,400.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Finance,0.8999999999999999
TXN-03281,2024-08-14,Amazon,599.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-03282,2024-12-31,Dell,2500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.95
TXN-03283,2024-03-25,Staples,500.0,Office Supplies,6100,Operating Expense - Office,Yes,Engineering,0.8999999999999999
TXN-03284,2025-01-06,Time Warner,60.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Engineering,0.95
TXN-03285,2025-03-17,Marriott Hotels,800.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Marketing,0.8799999999999999
TXN-03286,2024-03-23,Amazon Business,500.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.8999999999999999
TXN-03287,2025-01-12,Dell,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Sales,0.8999999999999999
TXN-03288,2024-03-09,Delta Airlines,1400.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Operations,0.95
TXN-03289,2025-01-01,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Marketing,0.95
TXN-03290,2024-04-12,Google Cloud,1850.0,Software - Cloud,6310,Operating Expense - Technology,Yes,HR,0.8999999999999999
